"skuId","reservationTerm","retailPrice","productName","armSkuName","skuName"
"DZH318Z0BQ35/001Z","1 Year","1968","Virtual Machines BS Series","Standard_B8ms","B8ms"
"DZH318Z0BX5L/03S7","1 Year","43087","Virtual Machines MSv2 Series","Standard_M32ms_v2","M32ms_v2"
"DZH318Z0BX5L/03S8","3 Years","62409","Virtual Machines MSv2 Series","Standard_M32ms_v2","M32ms_v2"
"DZH318Z0CSHK/02VM","1 Year","7153","Virtual Machines Edsv4 Series","Standard_E16ds_v4","E16ds v4"
"DZH318Z0CSHK/02VL","3 Years","13821","Virtual Machines Edsv4 Series","Standard_E16ds_v4","E16ds v4"
"DZH318Z08NR0/009B","1 Year","806","DCsv3 Series Linux","Standard_DC1s_v3","standard_DC1s_v3"
"DZH318Z08NR0/0099","3 Years","1813","DCsv3 Series Linux","Standard_DC1s_v3","standard_DC1s_v3"
"DZH318Z08MC6/02J0","3 Years","10865","Virtual Machines Ddsv5 Series","Standard_D16ds_v5","Standard_D16ds_v5"
"DZH318Z08MC6/02J3","1 Year","5623","Virtual Machines Ddsv5 Series","Standard_D16ds_v5","Standard_D16ds_v5"
"DZH318Z093X0/040Z","1 Year","1633","Virtual Machines Eadsv5 Series","Standard_E4ads_v5","E4ads v5"
"DZH318Z093X0/0404","3 Years","3156","Virtual Machines Eadsv5 Series","Standard_E4ads_v5","E4ads v5"
"DZH318Z0BQ35/01N0","3 Years","7599","Virtual Machines BS Series","Standard_B16ms","B16ms"
"DZH318Z0BQ35/01N1","1 Year","3937","Virtual Machines BS Series","Standard_B16ms","B16ms"
"DZH318Z0CSHK/02WR","1 Year","1788","Virtual Machines Edsv4 Series","Standard_E4-2ds_v4","E4-2ds v4"
"DZH318Z0CSHK/02WS","3 Years","3455","Virtual Machines Edsv4 Series","Standard_E4-2ds_v4","E4-2ds v4"
"DZH318Z08NR7/01R1","1 Year","18658","Virtual Machines Lsv3 Series","Standard_L32s_v3","Standard_L32s_v3"
"DZH318Z08NR7/01R2","3 Years","36733","Virtual Machines Lsv3 Series","Standard_L32s_v3","Standard_L32s_v3"
"DZH318Z0CSHK/02V9","3 Years","27643","Virtual Machines Edsv4 Series","Standard_E32-8ds_v4","E32-8ds v4"
"DZH318Z0CSHK/02V8","1 Year","14306","Virtual Machines Edsv4 Series","Standard_E32-8ds_v4","E32-8ds v4"
"DZH318Z093WZ/0402","3 Years","65671","Virtual Machines Easv5 Series","Standard_E96-24as_v5","E96-24as v5"
"DZH318Z093WZ/0407","1 Year","33987","Virtual Machines Easv5 Series","Standard_E96-24as_v5","E96-24as v5"
"DZH318Z08M9R/035D","1 Year","14306","Virtual Machines Edv5 Series","Standard_E32d_v5","Standard_E32d_v5"
"DZH318Z08M9R/0355","3 Years","27642","Virtual Machines Edv5 Series","Standard_E32d_v5","Standard_E32d_v5"
"DZH318Z0D1L2/0009","3 Years","43459","Virtual Machines Ddv4 Series","Standard_D64d_v4","D64d v4"
"DZH318Z0D1L2/000C","1 Year","22492","Virtual Machines Ddv4 Series","Standard_D64d_v4","D64d v4"
"DZH318Z08M9J/038X","1 Year","37709","Virtual Machines Ev5 Series","Standard_E96_v5","Standard_E96_v5"
"DZH318Z08M9J/038Z","3 Years","72861","Virtual Machines Ev5 Series","Standard_E96_v5","Standard_E96_v5"
"DZH318Z0BX5L/03B3","1 Year","187371","Virtual Machines MSv2 Series","Standard_M128ms_v2","M128ms_v2"
"DZH318Z0BX5L/03B0","3 Years","271392","Virtual Machines MSv2 Series","Standard_M128ms_v2","M128ms_v2"
"DZH318Z0BQM3/004R","3 Years","49623","Virtual Machines LSv2 Series","Standard_L48s_v2","L48s v2"
"DZH318Z0BQM3/0058","1 Year","24909","Virtual Machines LSv2 Series","Standard_L48s_v2","L48s v2"
"DZH318Z0DFW0/00DW","1 Year","32867","Ddsv4 Series Dedicated Host","Ddsv4_Type2","Ddsv4 Type 2"
"DZH318Z0DFW0/00DX","3 Years","67228","Ddsv4 Series Dedicated Host","Ddsv4_Type2","Ddsv4 Type 2"
"DZH318Z0CSHK/02V7","1 Year","28613","Virtual Machines Edsv4 Series","Standard_E64-16ds_v4","E64-16ds v4"
"DZH318Z0CSHK/02V3","3 Years","55285","Virtual Machines Edsv4 Series","Standard_E64-16ds_v4","E64-16ds v4"
"DZH318Z0BQ4X/003Z","3 Years","14716","Virtual Machines FSv2 Series","Standard_F32s_v2","F32s v2"
"DZH318Z0BQ4X/003X","1 Year","8053","Virtual Machines FSv2 Series","Standard_F32s_v2","F32s v2"
"DZH318Z093X0/03XM","1 Year","13066","Virtual Machines Eadsv5 Series","Standard_E32-8ads_v5","E32-8ads v5"
"DZH318Z093X0/03XH","3 Years","25246","Virtual Machines Eadsv5 Series","Standard_E32-8ads_v5","E32-8ads v5"
"DZH318Z0BQM2/000X","1 Year","93861","Virtual Machines NCSv3 Series","Standard_NC24rs_v3","NC24rs v3"
"DZH318Z0BQM2/000L","3 Years","167447","Virtual Machines NCSv3 Series","Standard_NC24rs_v3","NC24rs v3"
"DZH318Z0BQ4B/0033","3 Years","955","Virtual Machines D Series","Standard_D1","D1"
"DZH318Z0BQ4B/0032","1 Year","469","Virtual Machines D Series","Standard_D1","D1"
"DZH318Z0BQ4S/002R","1 Year","469","Virtual Machines DS Series","Standard_DS1","DS1"
"DZH318Z0BQ4S/004X","3 Years","955","Virtual Machines DS Series","Standard_DS1","DS1"
"DZH318Z09LQP/00L1","3 Years","95390","Virtual Machines Ebdsv5 Series","Standard_E96bds_v5","Standard_E96bds_v5"
"DZH318Z09LQP/00L4","1 Year","49369","Virtual Machines Ebdsv5 Series","Standard_E96bds_v5","Standard_E96bds_v5"
"DZH318Z08Q75/0062","1 Year","13955","Virtual Machines FX Series","Standard_FX24mds","Standard_FX24mds"
"DZH318Z08Q75/0061","3 Years","25544","Virtual Machines FX Series","Standard_FX24mds","Standard_FX24mds"
"DZH318Z096SN/06GM","3 Years","98821","Virtual Machines Edsv5 Series","Standard_E104ids_v5","E104ids v5"
"DZH318Z096SN/06GL","1 Year","51144","Virtual Machines Edsv5 Series","Standard_E104ids_v5","E104ids v5"
"DZH318Z09B68/007K","3 Years","8641","ECasv5-series Linux","Standard_EC8as_v5","Standard_EC8as_v5"
"DZH318Z09B68/007G","1 Year","3840","ECasv5-series Linux","Standard_EC8as_v5","Standard_EC8as_v5"
"DZH318Z0K1LF/0084","5 Years","163968","Virtual Machines HXrs Series","Standard_HX176-48rs","HX176-48rs"
"DZH318Z0K1LF/0086","3 Years","147586","Virtual Machines HXrs Series","Standard_HX176-48rs","HX176-48rs"
"DZH318Z0K1LF/0085","1 Year","73793","Virtual Machines HXrs Series","Standard_HX176-48rs","HX176-48rs"
"DZH318Z0D1L7/01RF","3 Years","36430","Virtual Machines Ev4 Series","Standard_E48_v4","E48 v4"
"DZH318Z0D1L7/01RL","1 Year","18854","Virtual Machines Ev4 Series","Standard_E48_v4","E48 v4"
"DZH318Z0D1L4/01D7","3 Years","27562","Virtual Machines Dv4 Series","Standard_D48_v4","D48 v4"
"DZH318Z0D1L4/01D6","1 Year","14265","Virtual Machines Dv4 Series","Standard_D48_v4","D48 v4"
"DZH318Z0CM2D/022P","1 Year","6391","Virtual Machines Easv4 Series","Standard_E16-4as_v4","E16-4as_v4"
"DZH318Z0CM2D/022Q","3 Years","12783","Virtual Machines Easv4 Series","Standard_E16-4as_v4","E16-4as_v4"
"DZH318Z0BQ34/0044","1 Year","5752","Virtual Machines Dv2 Series","Standard_D5_v2","D5 v2"
"DZH318Z0BQ4C/007L","3 Years","11833","Virtual Machines DSv2 Series","Standard_DS5_v2","DS5 v2"
"DZH318Z0BQ4C/008D","1 Year","5752","Virtual Machines DSv2 Series","Standard_DS5_v2","DS5 v2"
"DZH318Z0BQ34/0045","3 Years","11833","Virtual Machines Dv2 Series","Standard_D5_v2","D5 v2"
"DZH318Z0K1N4/00BB","1 Year","61497","Virtual Machines HBrsv4 series","Standard_HB176-24rs_v4","HB176-24rsv4"
"DZH318Z0K1N4/00BG","3 Years","122993","Virtual Machines HBrsv4 series","Standard_HB176-24rs_v4","HB176-24rsv4"
"DZH318Z0K1N4/00BD","5 Years","136645","Virtual Machines HBrsv4 series","Standard_HB176-24rs_v4","HB176-24rsv4"
"DZH318Z08W0T/0183","3 Years","2077","Virtual Machines Dasv5 Series","Standard_D4as_v5","Standard_D4as_v5"
"DZH318Z08W0T/017V","1 Year","1075","Virtual Machines Dasv5 Series","Standard_D4as_v5","Standard_D4as_v5"
"DZH318Z08W0T/017X","3 Years","33235","Virtual Machines Dasv5 Series","Standard_D64as_v5","Standard_D64as_v5"
"DZH318Z08W0T/0186","1 Year","17200","Virtual Machines Dasv5 Series","Standard_D64as_v5","Standard_D64as_v5"
"DZH318Z0D1L5/0193","1 Year","14306","Virtual Machines Edv4 Series","Standard_E32d_v4","E32d v4"
"DZH318Z0D1L5/0192","3 Years","27643","Virtual Machines Edv4 Series","Standard_E32d_v4","E32d v4"
"DZH318Z0BQ4R/0034","1 Year","824","Virtual Machines ESv3 Series","Standard_E2s_v3","E2s v3"
"DZH318Z0BQ4L/003G","1 Year","824","Virtual Machines Ev3 Series","Standard_E2_v3","E2 v3"
"DZH318Z0BQ4L/003H","3 Years","1581","Virtual Machines Ev3 Series","Standard_E2_v3","E2 v3"
"DZH318Z0BQ4R/0035","3 Years","1581","Virtual Machines ESv3 Series","Standard_E2s_v3","E2s v3"
"DZH318Z092SH/014N","1 Year","5706","Virtual Machines Epdsv5 Series","Standard_E16pds_v5","Standard_E16pds_v5"
"DZH318Z092SH/014L","3 Years","11025","Virtual Machines Epdsv5 Series","Standard_E16pds_v5","Standard_E16pds_v5"
"DZH318Z0BCGZ/004K","1 Year","31066","Virtual Machines NCadsA10v4 Series","Standard_NC32ads_A10_v4","Standard_NC32ads_A10_v4"
"DZH318Z0BCGZ/0049","3 Years","60129","Virtual Machines NCadsA10v4 Series","Standard_NC32ads_A10_v4","Standard_NC32ads_A10_v4"
"DZH318Z09B6C/005Q","1 Year","5831","DCasv5-series Linux","Standard_DC16as_v5","Standard_DC16as_v5"
"DZH318Z09B6C/005N","3 Years","13119","DCasv5-series Linux","Standard_DC16as_v5","Standard_DC16as_v5"
"DZH318Z0CSHM/00TB","3 Years","2716","Virtual Machines Ddsv4 Series","Standard_D4ds_v4","D4ds v4"
"DZH318Z0CSHM/00TF","1 Year","1406","Virtual Machines Ddsv4 Series","Standard_D4ds_v4","D4ds v4"
"DZH318Z08M9B/02GK","1 Year","9179","Virtual Machines Dldsv5 Series","Standard_D32lds_v5","D32lds v5"
"DZH318Z08M9B/02G9","3 Years","16802","Virtual Machines Dldsv5 Series","Standard_D32lds_v5","D32lds v5"
"DZH318Z08Q75/005D","1 Year","6977","Virtual Machines FX Series","Standard_FX12mds","Standard_FX12mds"
"DZH318Z08Q75/0053","3 Years","12772","Virtual Machines FX Series","Standard_FX12mds","Standard_FX12mds"
"DZH318Z0CSHL/03HQ","1 Year","25139","Virtual Machines Esv4 Series","Standard_E64s_v4","E64s v4"
"DZH318Z0CSHL/03HK","3 Years","48574","Virtual Machines Esv4 Series","Standard_E64s_v4","E64s v4"
"DZH318Z08NR0/0079","1 Year","3224","DCsv3 Series Linux","Standard_DC4s_v3","standard_DC4s_v3"
"DZH318Z08NR0/0073","3 Years","7253","DCsv3 Series Linux","Standard_DC4s_v3","standard_DC4s_v3"
"DZH318Z0BX5L/024P","3 Years","438995","Virtual Machines MSv2 Series","Standard_M416-104s_v2","M416-104s_v2"
"DZH318Z0BX5L/02BS","3 Years","438995","Virtual Machines MSv2 Series","Standard_M416-208s_v2","M416-208s_v2"
"DZH318Z0BX5L/001S","3 Years","438995","Virtual Machines MSv2 Series","Standard_M416s_v2","M416s v2"
"DZH318Z0BX5L/02BV","1 Year","303115","Virtual Machines MSv2 Series","Standard_M416-208s_v2","M416-208s_v2"
"DZH318Z0BX5L/002L","1 Year","303115","Virtual Machines MSv2 Series","Standard_M416s_v2","M416s v2"
"DZH318Z0BX5L/0255","1 Year","303115","Virtual Machines MSv2 Series","Standard_M416-104s_v2","M416-104s_v2"
"DZH318Z0DFVZ/00LP","1 Year","41809","Edsv4 Series Dedicated Host","Edsv4_Type2","Edsv4 Type 2"
"DZH318Z0DFVZ/00LN","3 Years","85519","Edsv4 Series Dedicated Host","Edsv4_Type2","Edsv4 Type 2"
"DZH318Z0CF0K/002X","3 Years","18133","Virtual Machines DCSv2 Series","Standard_DC8_v2","DC8 v2"
"DZH318Z0CF0K/0031","1 Year","6447","Virtual Machines DCSv2 Series","Standard_DC8_v2","DC8 v2"
"DZH318Z08NR1/0016","3 Years","95743","DCsv3 Series DedicatedHost","DCsv3 Type1","Type 1"
"DZH318Z08NR1/0014","1 Year","42553","DCsv3 Series DedicatedHost","DCsv3 Type1","Type 1"
"DZH318Z0CM2D/021P","3 Years","76696","Virtual Machines Easv4 Series","Standard_E96-48as_v4","E96-48as_v4"
"DZH318Z0CM2D/021V","1 Year","38348","Virtual Machines Easv4 Series","Standard_E96-48as_v4","E96-48as_v4"
"DZH318Z093X0/03XZ","3 Years","12623","Virtual Machines Eadsv5 Series","Standard_E16-4ads_v5","E16-4ads v5"
"DZH318Z093X0/03Z6","1 Year","6533","Virtual Machines Eadsv5 Series","Standard_E16-4ads_v5","E16-4ads v5"
"DZH318Z08NR9/01P3","1 Year","33369","Lasv3 Series Linux","Standard_L64as_v3","Standard_L64as_v3"
"DZH318Z08NR9/01P4","3 Years","65696","Lasv3 Series Linux","Standard_L64as_v3","Standard_L64as_v3"
"DZH318Z0D1L2/0066","3 Years","1358","Virtual Machines Ddv4 Series","Standard_D2d_v4","D2d v4"
"DZH318Z0D1L2/006P","1 Year","703","Virtual Machines Ddv4 Series","Standard_D2d_v4","D2d v4"
"DZH318Z0CM29/007D","3 Years","6308","Virtual Machines Eav4 Series","Standard_E8a_v4","E8a v4"
"DZH318Z0CM2D/006W","3 Years","6308","Virtual Machines Easv4 Series","Standard_E8as_v4","E8as v4"
"DZH318Z0CM2D/006X","1 Year","3132","Virtual Machines Easv4 Series","Standard_E8as_v4","E8as v4"
"DZH318Z0CM29/007H","1 Year","3132","Virtual Machines Eav4 Series","Standard_E8a_v4","E8a v4"
"DZH318Z0BQ35/003H","3 Years","950","Virtual Machines BS Series","Standard_B2ms","B2ms"
"DZH318Z0BQ35/003G","1 Year","492","Virtual Machines BS Series","Standard_B2ms","B2ms"
"DZH318Z0BQ4P/0033","3 Years","5837","Virtual Machines FS Series","Standard_F8s","F8s"
"DZH318Z0BQ4P/0032","1 Year","2909","Virtual Machines FS Series","Standard_F8s","F8s"
"DZH318Z0BQ51/003F","1 Year","2909","Virtual Machines F Series","Standard_F8","F8"
"DZH318Z0BQ51/003H","3 Years","5837","Virtual Machines F Series","Standard_F8","F8"
"DZH318Z092S9/012V","1 Year","628","Virtual Machines Epsv5 Series","Standard_E2ps_v5","Standard_E2ps_v5"
"DZH318Z092S9/012T","3 Years","1214","Virtual Machines Epsv5 Series","Standard_E2ps_v5","Standard_E2ps_v5"
"DZH318Z09B68/006D","1 Year","23042","ECasv5-series Linux","Standard_EC48as_v5","Standard_EC48as_v5"
"DZH318Z09B68/006G","3 Years","51845","ECasv5-series Linux","Standard_EC48as_v5","Standard_EC48as_v5"
"DZH318Z0CSHL/03JF","3 Years","3036","Virtual Machines Esv4 Series","Standard_E4s_v4","E4s v4"
"DZH318Z0CSHL/03JG","1 Year","1571","Virtual Machines Esv4 Series","Standard_E4s_v4","E4s v4"
"DZH318Z093X0/03XL","3 Years","75737","Virtual Machines Eadsv5 Series","Standard_E96-24ads_v5","E96-24ads v5"
"DZH318Z093X0/03XS","1 Year","39197","Virtual Machines Eadsv5 Series","Standard_E96-24ads_v5","E96-24ads v5"
"DZH318Z0BQ34/004W","3 Years","4293","Virtual Machines Dv2 Series","Standard_D12_v2","D12 v2"
"DZH318Z0BQ4C/007H","3 Years","4293","Virtual Machines DSv2 Series","Standard_DS12_v2","DS12 v2"
"DZH318Z0BQ4C/01Z6","1 Year","2158","Virtual Machines DSv2 Series","Standard_DS12-1_v2","DS12-1 v2"
"DZH318Z0BQ4C/01WN","1 Year","2158","Virtual Machines DSv2 Series","Standard_DS12-2_v2","DS12-2 v2"
"DZH318Z0BQ4C/01Z3","3 Years","4293","Virtual Machines DSv2 Series","Standard_DS12-1_v2","DS12-1 v2"
"DZH318Z0BQ34/004V","1 Year","2158","Virtual Machines Dv2 Series","Standard_D12_v2","D12 v2"
"DZH318Z0BQ4C/01WK","3 Years","4293","Virtual Machines DSv2 Series","Standard_DS12-2_v2","DS12-2 v2"
"DZH318Z0BQ4C/007G","1 Year","2158","Virtual Machines DSv2 Series","Standard_DS12_v2","DS12 v2"
"DZH318Z09JCN/00Q2","1 Year","11661","Virtual Machines NVadsA10v5 Series","Standard_NV18ads_A10_v5","Standard_NV18ads_A10_v5"
"DZH318Z09JCN/00Q4","3 Years","24051","Virtual Machines NVadsA10v5 Series","Standard_NV18ads_A10_v5","Standard_NV18ads_A10_v5"
"DZH318Z092S2/010T","3 Years","24798","Virtual Machines Dplsv5 Series","Standard_D64pls_v5","Standard_D64pls_v5"
"DZH318Z092S2/010W","1 Year","12834","Virtual Machines Dplsv5 Series","Standard_D64pls_v5","Standard_D64pls_v5"
"DZH318Z08M9R/0353","1 Year","7153","Virtual Machines Edv5 Series","Standard_E16d_v5","Standard_E16d_v5"
"DZH318Z08M9R/034T","3 Years","13821","Virtual Machines Edv5 Series","Standard_E16d_v5","Standard_E16d_v5"
"DZH318Z08W0T/0184","3 Years","1039","Virtual Machines Dasv5 Series","Standard_D2as_v5","Standard_D2as_v5"
"DZH318Z08W0T/0185","1 Year","538","Virtual Machines Dasv5 Series","Standard_D2as_v5","Standard_D2as_v5"
"DZH318Z09TGJ/006J","1 Year","109372","NCads A100 v4 Series Linux","Standard_NC96ads_A100_v4","Standard_NC96ads_A100_v4"
"DZH318Z09TGJ/006H","3 Years","186269","NCads A100 v4 Series Linux","Standard_NC96ads_A100_v4","Standard_NC96ads_A100_v4"
"DZH318Z093WZ/047D","1 Year","43617","Virtual Machines Easv5 Series","Standard_E112ias_v5","E112ias v5"
"DZH318Z093WZ/047C","3 Years","84277","Virtual Machines Easv5 Series","Standard_E112ias_v5","E112ias v5"
"DZH318Z0CSHM/00SX","1 Year","2812","Virtual Machines Ddsv4 Series","Standard_D8ds_v4","D8ds v4"
"DZH318Z0CSHM/00SW","3 Years","5432","Virtual Machines Ddsv4 Series","Standard_D8ds_v4","D8ds v4"
"DZH318Z08NR9/01PG","1 Year","16685","Lasv3 Series Linux","Standard_L32as_v3","Standard_L32as_v3"
"DZH318Z08NR9/01P9","3 Years","32848","Lasv3 Series Linux","Standard_L32as_v3","Standard_L32as_v3"
"DZH318Z093X0/03ZT","1 Year","13066","Virtual Machines Eadsv5 Series","Standard_E32ads_v5","E32ads v5"
"DZH318Z093X0/03ZS","3 Years","25246","Virtual Machines Eadsv5 Series","Standard_E32ads_v5","E32ads v5"
"DZH318Z0DS6T/001B","1 Year","214423","Virtual Machines NDasr A100 v4 Series","Standard_ND96asr_v4","ND96asr v4"
"DZH318Z0DS6T/000W","3 Years","371671","Virtual Machines NDasr A100 v4 Series","Standard_ND96asr_v4","ND96asr v4"
"DZH318Z0C620/00KC","3 Years","68237","ESv3 Series Dedicated Host","Esv3_Type3","Esv3 Type3"
"DZH318Z0C620/00KB","1 Year","34369","ESv3 Series Dedicated Host","Esv3_Type3","Esv3 Type3"
"DZH318Z096SR/0BZ1","3 Years","3036","Virtual Machines Esv5 Series","Standard_E4s_v5","E4s v5"
"DZH318Z096SR/0BV7","3 Years","3036","Virtual Machines Esv5 Series","Standard_E4-2s_v5","E4-2s v5"
"DZH318Z096SR/0BZ6","1 Year","1571","Virtual Machines Esv5 Series","Standard_E4s_v5","E4s v5"
"DZH318Z096SR/0BVP","1 Year","1571","Virtual Machines Esv5 Series","Standard_E4-2s_v5","E4-2s v5"
"DZH318Z092SH/014G","3 Years","22050","Virtual Machines Epdsv5 Series","Standard_E32pds_v5","Standard_E32pds_v5"
"DZH318Z092SH/014H","1 Year","11412","Virtual Machines Epdsv5 Series","Standard_E32pds_v5","Standard_E32pds_v5"
"DZH318Z09B5Z/0057","3 Years","63072","DCadsv5-series Linux","Standard_DC64ads_v5","Standard_DC64ads_v5"
"DZH318Z09B5Z/0058","1 Year","28032","DCadsv5-series Linux","Standard_DC64ads_v5","Standard_DC64ads_v5"
"DZH318Z0CSHM/00SH","1 Year","5623","Virtual Machines Ddsv4 Series","Standard_D16ds_v4","D16ds v4"
"DZH318Z0CSHM/00SB","3 Years","10865","Virtual Machines Ddsv4 Series","Standard_D16ds_v4","D16ds v4"
"DZH318Z0D1L2/0012","1 Year","5623","Virtual Machines Ddv4 Series","Standard_D16d_v4","D16d v4"
"DZH318Z0D1L2/0011","3 Years","10865","Virtual Machines Ddv4 Series","Standard_D16d_v4","D16d v4"
"DZH318Z0DB0X/00DW","3 Years","63163","DSv4 Series Dedicated Host","Dsv4_Type2","Dsv4 Type2"
"DZH318Z0DB0X/00DX","1 Year","32690","DSv4 Series Dedicated Host","Dsv4_Type2","Dsv4 Type2"
"DZH318Z08MC2/029P","3 Years","1358","Virtual Machines Ddv5 Series","Standard_D2d_v5","Standard_D2d_v5"
"DZH318Z08MC2/029Q","1 Year","703","Virtual Machines Ddv5 Series","Standard_D2d_v5","Standard_D2d_v5"
"DZH318Z093WZ/040T","1 Year","1416","Virtual Machines Easv5 Series","Standard_E4-2as_v5","E4-2as v5"
"DZH318Z093WZ/040V","3 Years","2736","Virtual Machines Easv5 Series","Standard_E4-2as_v5","E4-2as v5"
"DZH318Z0BQM3/001L","3 Years","66165","Virtual Machines LSv2 Series","Standard_L64s_v2","L64s v2"
"DZH318Z0BQM3/001G","1 Year","33213","Virtual Machines LSv2 Series","Standard_L64s_v2","L64s v2"
"DZH318Z08M9X/029N","3 Years","2297","Virtual Machines Dv5 Series","Standard_D4_v5","Standard_D4_v5"
"DZH318Z08M9X/029M","1 Year","1189","Virtual Machines Dv5 Series","Standard_D4_v5","Standard_D4_v5"
"DZH318Z09JCN/00Q5","1 Year","32943","Virtual Machines NVadsA10v5 Series","Standard_NV36adms_A10_v5","Standard_NV36adms_A10_v5"
"DZH318Z09JCN/00Q3","3 Years","67945","Virtual Machines NVadsA10v5 Series","Standard_NV36adms_A10_v5","Standard_NV36adms_A10_v5"
"DZH318Z08W0T/018D","1 Year","2150","Virtual Machines Dasv5 Series","Standard_D8as_v5","Standard_D8as_v5"
"DZH318Z08W0T/018C","3 Years","4154","Virtual Machines Dasv5 Series","Standard_D8as_v5","Standard_D8as_v5"
"DZH318Z0CSHJ/01D6","1 Year","4755","Virtual Machines Dsv4 Series","Standard_D16s_v4","D16s v4"
"DZH318Z0CSHJ/01D7","3 Years","9187","Virtual Machines Dsv4 Series","Standard_D16s_v4","D16s v4"
"DZH318Z0CSHL/03HF","1 Year","6285","Virtual Machines Esv4 Series","Standard_E16-4s_v4","E16-4s v4"
"DZH318Z0CSHL/03HN","3 Years","12143","Virtual Machines Esv4 Series","Standard_E16-4s_v4","E16-4s v4"
"DZH318Z0CM2B/007Z","1 Year","670","Virtual Machines Dav4 Series","Standard_D2a_v4","D2a v4"
"DZH318Z0CM2C/0055","3 Years","1383","Virtual Machines Dasv4 Series","Standard_D2as_v4","D2as v4"
"DZH318Z0CM2C/005J","1 Year","670","Virtual Machines Dasv4 Series","Standard_D2as_v4","D2as v4"
"DZH318Z0CM2B/0080","3 Years","1383","Virtual Machines Dav4 Series","Standard_D2a_v4","D2a v4"
"DZH318Z08NRF/0070","3 Years","17156","DCdsv3 Series Linux","Standard_DC8ds_v3","standard_DC8ds_v3"
"DZH318Z08NRF/0071","1 Year","7625","DCdsv3 Series Linux","Standard_DC8ds_v3","standard_DC8ds_v3"
"DZH318Z093WZ/040H","1 Year","11329","Virtual Machines Easv5 Series","Standard_E32-16as_v5","E32-16as v5"
"DZH318Z093WZ/040C","3 Years","21890","Virtual Machines Easv5 Series","Standard_E32-16as_v5","E32-16as v5"
"DZH318Z0CM29/008C","3 Years","37848","Virtual Machines Eav4 Series","Standard_E48a_v4","E48a v4"
"DZH318Z0CM29/008H","1 Year","18792","Virtual Machines Eav4 Series","Standard_E48a_v4","E48a v4"
"DZH318Z0CM2D/0089","1 Year","18792","Virtual Machines Easv4 Series","Standard_E48as_v4","E48as v4"
"DZH318Z0CM2D/0081","3 Years","37848","Virtual Machines Easv4 Series","Standard_E48as_v4","E48as v4"
"DZH318Z0BQ35/01K7","3 Years","9498","Virtual Machines BS Series","Standard_B20ms","B20ms"
"DZH318Z0BQ35/01K8","1 Year","4921","Virtual Machines BS Series","Standard_B20ms","B20ms"
"DZH318Z092SF/010V","1 Year","9014","Virtual Machines Dpdsv5 Series","Standard_D32pds_v5","Standard_D32pds_v5"
"DZH318Z092SF/010T","3 Years","17416","Virtual Machines Dpdsv5 Series","Standard_D32pds_v5","Standard_D32pds_v5"
"DZH318Z09LQP/00V8","3 Years","7949","Virtual Machines Ebdsv5 Series","Standard_E8bds_v5","Standard_E8bds_v5"
"DZH318Z09LQP/00V7","1 Year","4114","Virtual Machines Ebdsv5 Series","Standard_E8bds_v5","Standard_E8bds_v5"
"DZH318Z0CHCB/002D","1 Year","23713","Virtual Machines NP Series","Standard_NP20s","NP20s"
"DZH318Z0CHCB/002F","3 Years","48930","Virtual Machines NP Series","Standard_NP20s","NP20s"
"DZH318Z08M9R/034W","1 Year","28612","Virtual Machines Edv5 Series","Standard_E64d_v5","Standard_E64d_v5"
"DZH318Z08M9R/034Z","3 Years","55285","Virtual Machines Edv5 Series","Standard_E64d_v5","Standard_E64d_v5"
"DZH318Z0BQ4X/0043","1 Year","18119","Virtual Machines FSv2 Series","Standard_F72s_v2","F72s v2"
"DZH318Z0BQ4X/0045","3 Years","33111","Virtual Machines FSv2 Series","Standard_F72s_v2","F72s v2"
"DZH318Z093X0/03ZG","1 Year","39197","Virtual Machines Eadsv5 Series","Standard_E96ads_v5","E96ads v5"
"DZH318Z093X0/03ZF","3 Years","75737","Virtual Machines Eadsv5 Series","Standard_E96ads_v5","E96ads v5"
"DZH318Z08M9W/02HW","3 Years","55125","Virtual Machines Dsv5 Series","Standard_D96s_v5","Standard_D96s_v5"
"DZH318Z08M9W/02HX","1 Year","28530","Virtual Machines Dsv5 Series","Standard_D96s_v5","Standard_D96s_v5"
"DZH318Z093X0/03Z3","1 Year","6533","Virtual Machines Eadsv5 Series","Standard_E16-8ads_v5","E16-8ads v5"
"DZH318Z093X0/03Z0","3 Years","12623","Virtual Machines Eadsv5 Series","Standard_E16-8ads_v5","E16-8ads v5"
"DZH318Z09LR5/0302","1 Year","56670","Virtual Machines Ebsv5 Series","Standard_E112ibs_v5","Standard_E112ibs_v5"
"DZH318Z09LR5/02ZZ","3 Years","100854","Virtual Machines Ebsv5 Series","Standard_E112ibs_v5","Standard_E112ibs_v5"
"DZH318Z0CSHK/02TQ","3 Years","55285","Virtual Machines Edsv4 Series","Standard_E64ds_v4","E64ds v4"
"DZH318Z0CSHK/02TZ","1 Year","28613","Virtual Machines Edsv4 Series","Standard_E64ds_v4","E64ds v4"
"DZH318Z0DFVZ/000S","1 Year","35208","Edsv4 Series Dedicated Host","Edsv4_Type 1","Edsv4 Type 1"
"DZH318Z0DFVZ/0007","3 Years","72016","Edsv4 Series Dedicated Host","Edsv4_Type 1","Edsv4 Type 1"
"DZH318Z0DF49/0017","1 Year","3686","Virtual Machines NCasT4 v3 Series","Standard_NC4as_T4_v3","NC4as T4 v3"
